timestamp,rtt,rtt_var,cwnd,ssthresh,bytes_sent,pacing_rate,retrans,unacked,send,delivery_rate,minrtt
0,N/A,N/A,10,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A
0.0277719,20.178,7.567,11,N/A,37,16405456,N/A,N/A,6314997,574112,20.177
0.055542,20.178,7.567,11,N/A,37,16405456,N/A,N/A,6314997,574112,20.177
0.0838339,20.178,7.567,11,N/A,37,16405456,N/A,N/A,6314997,574112,20.177
0.112323,20.211,1.838,21,N/A,21757,16405456,N/A,5,12036218,5712312,20.177
0.140674,20.176,0.175,38,N/A,69541,19047608,N/A,21,21817605,6665608,20.133
0.168793,20.155,0.025,73,N/A,178141,42294264,N/A,61,41956438,14799416,20.131
0.199061,20.142,0.014,175,N/A,489461,127370200,N/A,174,100645418,44143360,20.123
0.227848,20.166,0.018,461,N/A,1288757,361833664,N/A,440,264813250,126547896,20.123
0.271792,20.232,0.059,1297,N/A,3646101,1033326752,N/A,1232,742608146,361574944,20.123
0.306719,24.13,0.304,4731,N/A,13680741,3168404080,N/A,4728,2271193701,1108666744,20.123
0.349272,45.718,0.448,5800,N/A,20912053,3225655456,N/A,5800,1469600595,1083101976,20.123
0.377732,61.771,0.131,5800,N/A,25467461,3225655456,N/A,5786,1087681922,1082375552,20.123
0.409654,61.767,0.088,5800,N/A,29545029,3225655456,N/A,5786,1087752360,1086720304,20.123
0.445623,61.793,0.07,5800,N/A,34558005,3225655456,N/A,5759,1087294677,1082072400,20.123
0.490665,61.768,0.087,5914,2096,38579101,384110520,N/A,5073,1109114363,1085801088,20.123
0.519294,60.789,0.12,5968,2096,40338421,384110520,N/A,2598,1137266808,1088041600,20.123
0.548891,31.106,1.866,4270,2096,43615245,1117412440,N/A,2277,1590165241,500909120,20.123
0.576829,24.791,0.176,4270,2096,47720325,1117412440,N/A,2430,1995227300,1095115360,20.123
0.604878,25.96,0.126,4270,2096,51564765,1117412440,N/A,2499,1905380586,1066265120,20.123
0.63389,27.85,0.148,4270,2096,56125965,838059328,N/A,3027,1776074686,1050646664,20.123
0.677767,29.573,0.103,4610,2096,59709765,1221225400,N/A,2565,1805776891,1206261984,20.123
0.705689,33.596,0.27,4610,2096,66356085,1221225400,N/A,3555,1589541612,990881704,20.123
0.760627,36.859,0.146,4610,2096,71634045,1221225400,N/A,3884,1448824982,1100091688,20.123
